Date,Temp_Max,Temp_Min,Rainfall_mm,Soil_Moisture,Mine_Location
2026-02-26,29.4,17.9,0.0,0.179,Keonjhar_Iron
2026-02-27,30.5,18.2,0.0,0.17,Keonjhar_Iron
2026-02-28,32.2,19.0,0.0,0.161,Keonjhar_Iron
2026-03-01,31.9,19.2,0.0,0.148,Keonjhar_Iron
2026-03-02,32.7,21.2,0.0,0.134,Keonjhar_Iron
2026-03-03,32.5,20.4,0.0,0.13,Keonjhar_Iron
2026-03-04,33.3,19.3,0.0,0.12,Keonjhar_Iron
2026-03-05,32.5,20.7,0.0,0.111,Keonjhar_Iron
2026-03-06,32.3,19.2,0.0,0.104,Keonjhar_Iron
2026-03-07,31.0,20.5,0.0,0.108,Keonjhar_Iron
2026-03-08,31.8,20.8,0.3,0.108,Keonjhar_Iron
2026-03-09,31.4,21.4,1.9,0.126,Keonjhar_Iron
2026-03-10,32.5,20.8,0.5,0.142,Keonjhar_Iron
2026-03-11,33.2,20.5,0.1,0.15,Keonjhar_Iron
2026-03-12,33.5,21.4,0.0,0.149,Keonjhar_Iron
2026-03-13,35.4,22.2,0.0,0.135,Keonjhar_Iron
2026-03-14,35.1,21.2,0.0,0.144,Keonjhar_Iron
2026-03-15,33.3,19.9,0.0,0.152,Keonjhar_Iron
2026-03-16,32.0,21.4,1.6,0.156,Keonjhar_Iron
2026-03-17,32.2,20.5,0.0,0.163,Keonjhar_Iron
2026-03-18,33.1,21.6,0.9,0.181,Keonjhar_Iron
2026-03-19,32.5,22.7,0.3,0.168,Keonjhar_Iron
2026-03-20,30.7,21.6,10.1,0.168,Keonjhar_Iron
2026-03-21,27.4,16.8,5.0,0.23,Keonjhar_Iron
2026-03-22,28.9,15.9,0.0,0.213,Keonjhar_Iron
2026-03-23,31.5,18.0,0.0,0.204,Keonjhar_Iron
2026-03-24,32.3,19.3,0.0,0.193,Keonjhar_Iron
2026-03-25,32.2,22.0,0.7,0.194,Keonjhar_Iron
2026-03-26,33.7,21.8,0.2,0.199,Keonjhar_Iron
2026-03-27,34.1,21.9,0.0,0.192,Keonjhar_Iron
2026-03-28,32.3,18.9,0.0,0.183,Keonjhar_Iron
2026-03-29,34.2,21.4,0.0,0.18,Keonjhar_Iron
2026-03-30,34.0,21.8,0.3,0.183,Keonjhar_Iron
2026-03-31,30.7,22.1,5.6,0.213,Keonjhar_Iron
2026-04-01,34.2,21.7,0.0,0.227,Keonjhar_Iron
2026-04-02,34.3,23.5,0.0,0.211,Keonjhar_Iron
2026-04-03,35.7,24.9,0.0,0.205,Keonjhar_Iron
2026-04-04,33.5,23.8,1.2,0.205,Keonjhar_Iron
2026-04-05,29.7,22.0,5.9,0.269,Keonjhar_Iron
2026-04-06,31.9,21.1,11.5,0.377,Keonjhar_Iron
2026-04-07,29.6,20.4,7.5,0.397,Keonjhar_Iron
2026-04-08,32.1,19.8,0.1,0.373,Keonjhar_Iron
2026-04-09,31.6,20.6,3.3,0.36,Keonjhar_Iron
2026-04-10,32.8,20.0,0.5,0.333,Keonjhar_Iron
2026-04-11,33.4,21.2,0.0,0.315,Keonjhar_Iron
2026-04-12,35.1,21.0,0.0,0.303,Keonjhar_Iron
2026-04-13,34.6,24.3,0.0,0.287,Keonjhar_Iron
2026-04-14,36.2,22.5,0.0,0.277,Keonjhar_Iron
2026-04-15,35.0,22.9,0.1,0.267,Keonjhar_Iron
2026-04-16,35.9,24.2,0.3,0.265,Keonjhar_Iron
2026-04-17,34.3,24.7,2.1,0.267,Keonjhar_Iron
2026-04-18,37.3,23.9,0.0,0.266,Keonjhar_Iron
2026-04-19,36.7,24.9,2.0,0.255,Keonjhar_Iron
2026-04-20,35.9,27.2,6.4,0.27,Keonjhar_Iron
2026-04-21,37.7,26.2,0.0,0.272,Keonjhar_Iron
2026-04-22,38.1,27.0,0.0,0.253,Keonjhar_Iron
2026-04-23,38.3,24.5,0.0,0.243,Keonjhar_Iron
2026-04-24,37.5,24.8,0.0,0.223,Keonjhar_Iron
2026-04-25,37.7,24.6,0.0,0.216,Keonjhar_Iron
2026-04-26,36.9,24.2,0.0,0.217,Keonjhar_Iron
2026-04-27,36.9,26.5,3.0,0.23,Keonjhar_Iron
2026-04-28,35.7,27.4,1.7,0.226,Keonjhar_Iron
2026-04-29,35.3,23.8,1.2,0.211,Keonjhar_Iron
2026-04-30,32.1,22.1,1.7,0.227,Keonjhar_Iron
2026-05-01,31.1,21.9,1.3,0.243,Keonjhar_Iron
2026-05-02,33.9,22.7,0.5,0.259,Keonjhar_Iron
2026-05-03,33.2,20.9,8.8,0.316,Keonjhar_Iron
2026-05-04,33.4,22.5,12.1,0.298,Keonjhar_Iron
2026-05-05,30.0,21.2,0.7,0.344,Keonjhar_Iron
2026-05-06,32.6,22.1,0.3,0.341,Keonjhar_Iron
2026-05-07,33.2,22.4,0.0,0.331,Keonjhar_Iron
2026-05-08,30.6,22.1,1.9,0.326,Keonjhar_Iron
2026-05-09,32.7,21.9,1.9,0.323,Keonjhar_Iron
2026-05-10,30.6,22.9,2.8,0.344,Keonjhar_Iron
2026-05-11,32.3,22.2,1.4,0.324,Keonjhar_Iron
2026-05-12,32.0,23.5,4.4,0.298,Keonjhar_Iron
2026-05-13,33.4,23.3,1.8,0.292,Keonjhar_Iron
2026-05-14,35.3,22.4,0.4,0.315,Keonjhar_Iron
2026-05-15,33.8,24.2,0.7,0.316,Keonjhar_Iron
2026-05-16,35.2,24.7,0.3,0.332,Keonjhar_Iron
2026-05-17,35.3,25.1,2.0,0.318,Keonjhar_Iron
2026-05-18,37.1,26.5,0.0,0.307,Keonjhar_Iron
2026-05-19,36.7,26.5,0.5,0.314,Keonjhar_Iron
2026-05-20,38.2,26.8,0.0,0.29,Keonjhar_Iron
2026-05-21,38.2,28.6,1.1,0.272,Keonjhar_Iron
2026-05-22,36.5,27.3,1.1,0.279,Keonjhar_Iron
2026-05-23,36.3,26.4,0.6,0.29,Keonjhar_Iron
2026-05-24,36.6,26.1,1.2,0.257,Keonjhar_Iron
2026-05-25,36.3,26.5,1.4,0.219,Keonjhar_Iron
2026-05-26,37.5,26.1,0.0,0.204,Keonjhar_Iron
2026-05-27,35.7,25.1,12.1,0.265,Keonjhar_Iron
2026-05-28,34.2,24.5,0.4,0.346,Keonjhar_Iron
2026-05-29,30.7,24.0,7.7,0.328,Keonjhar_Iron
2026-05-30,30.8,23.6,16.4,0.334,Keonjhar_Iron
2026-05-31,32.9,21.9,3.4,0.329,Keonjhar_Iron
2026-06-01,33.4,23.5,2.1,0.303,Keonjhar_Iron
2026-06-02,33.6,25.6,4.1,0.328,Keonjhar_Iron
2026-06-03,34.2,24.6,7.2,0.346,Keonjhar_Iron
2026-06-04,33.9,24.7,2.2,0.328,Keonjhar_Iron
2026-06-05,34.1,25.7,4.1,0.302,Keonjhar_Iron
2026-06-06,34.1,25.9,3.1,0.33,Keonjhar_Iron
2026-06-07,34.0,23.9,6.4,0.339,Keonjhar_Iron
2026-06-08,34.9,25.3,0.4,0.316,Keonjhar_Iron
2026-06-09,34.5,27.7,0.7,0.322,Keonjhar_Iron
2026-06-10,33.0,26.3,0.0,0.323,Keonjhar_Iron
2026-06-11,34.4,24.4,4.3,0.351,Keonjhar_Iron
2026-06-12,31.9,23.8,1.9,0.365,Keonjhar_Iron
2026-06-13,33.7,25.0,2.6,0.349,Keonjhar_Iron
2026-06-14,32.9,24.8,2.8,0.362,Keonjhar_Iron
2026-06-15,33.4,24.1,0.2,0.344,Keonjhar_Iron
2026-06-16,34.8,25.3,0.9,0.333,Keonjhar_Iron
2026-06-17,34.0,25.0,0.8,0.339,Keonjhar_Iron
2026-06-18,32.3,25.8,3.6,0.367,Keonjhar_Iron
2026-06-19,32.9,24.5,8.3,0.383,Keonjhar_Iron
2026-06-20,32.4,24.3,11.6,0.397,Keonjhar_Iron
2026-06-21,32.4,24.5,7.6,0.401,Keonjhar_Iron
2026-06-22,30.1,25.4,2.6,0.408,Keonjhar_Iron
2026-06-23,31.5,23.9,3.3,0.401,Keonjhar_Iron
2026-06-24,32.3,25.8,3.4,0.377,Keonjhar_Iron
2026-06-25,33.8,25.2,5.8,0.375,Keonjhar_Iron
2026-06-26,33.1,24.6,9.3,0.364,Keonjhar_Iron
2026-06-27,32.0,24.6,5.2,0.373,Keonjhar_Iron
2026-06-28,32.6,25.3,8.5,0.39,Keonjhar_Iron
2026-06-29,32.7,24.4,15.9,0.372,Keonjhar_Iron
2026-06-30,26.8,25.0,23.3,0.407,Keonjhar_Iron
2026-07-01,29.9,23.8,13.3,0.412,Keonjhar_Iron
2026-07-02,30.1,23.9,11.7,0.416,Keonjhar_Iron
2026-07-03,30.3,24.0,19.1,0.418,Keonjhar_Iron
2026-07-04,29.0,23.8,43.4,0.426,Keonjhar_Iron
2026-07-05,25.5,24.1,73.7,0.43,Keonjhar_Iron
2026-07-06,25.9,24.0,11.6,0.425,Keonjhar_Iron
2026-07-07,27.7,24.1,3.6,0.419,Keonjhar_Iron
2026-07-08,30.7,24.1,4.6,0.414,Keonjhar_Iron
2026-07-09,28.3,24.1,4.4,0.415,Keonjhar_Iron
2026-07-10,29.4,23.7,5.2,0.407,Keonjhar_Iron
2026-07-11,31.1,24.6,2.5,0.401,Keonjhar_Iron
2026-07-12,31.7,25.2,0.3,0.388,Keonjhar_Iron
2026-07-13,32.4,26.4,0.1,0.382,Keonjhar_Iron
2026-07-14,29.6,25.3,4.9,0.389,Keonjhar_Iron
2026-07-15,29.8,23.7,25.5,0.419,Keonjhar_Iron
2026-07-16,29.8,23.7,18.7,0.426,Keonjhar_Iron
2026-07-17,29.8,23.9,16.4,0.424,Keonjhar_Iron
2026-07-18,31.2,24.3,16.3,0.425,Keonjhar_Iron
2026-07-19,30.0,24.6,10.8,0.42,Keonjhar_Iron
2026-07-20,30.2,24.4,40.7,0.419,Keonjhar_Iron
2026-07-21,26.9,23.5,29.3,0.428,Keonjhar_Iron
2026-07-22,24.5,23.4,17.6,0.426,Keonjhar_Iron
2026-07-23,27.0,23.0,19.1,0.426,Keonjhar_Iron
2026-07-24,27.9,23.1,10.3,0.419,Keonjhar_Iron
2026-07-25,27.8,23.6,15.6,0.423,Keonjhar_Iron
2026-07-26,29.0,22.8,18.5,0.422,Keonjhar_Iron
2026-07-27,29.0,23.1,20.3,0.424,Keonjhar_Iron
2026-07-28,24.7,23.5,123.9,0.429,Keonjhar_Iron
2026-07-29,29.6,23.5,14.4,0.426,Keonjhar_Iron
2026-07-30,30.0,23.4,2.2,0.413,Keonjhar_Iron
2026-07-31,31.1,24.1,1.7,0.401,Keonjhar_Iron
2026-08-01,30.1,24.4,5.0,0.4,Keonjhar_Iron
2026-08-02,30.2,24.6,4.2,0.405,Keonjhar_Iron
2026-08-03,31.6,24.5,9.4,0.418,Keonjhar_Iron
2026-08-04,31.4,24.4,9.8,0.419,Keonjhar_Iron
2026-08-05,29.4,24.1,10.1,0.419,Keonjhar_Iron
2026-08-06,28.6,24.1,23.0,0.429,Keonjhar_Iron
2026-08-07,29.5,23.8,15.3,0.424,Keonjhar_Iron
2026-08-08,28.3,23.8,13.3,0.426,Keonjhar_Iron
2026-08-09,28.7,23.9,9.3,0.42,Keonjhar_Iron
2026-08-10,28.8,23.7,17.3,0.421,Keonjhar_Iron
2026-08-11,30.8,23.5,15.4,0.423,Keonjhar_Iron
2026-08-12,30.2,24.1,8.6,0.418,Keonjhar_Iron
2026-08-13,26.3,24.3,57.5,0.427,Keonjhar_Iron
2026-08-14,29.7,24.3,19.1,0.425,Keonjhar_Iron
2026-08-15,29.6,24.2,12.3,0.425,Keonjhar_Iron
2026-08-16,28.4,23.7,21.6,0.427,Keonjhar_Iron
2026-08-17,27.9,23.9,12.2,0.423,Keonjhar_Iron
2026-08-18,24.9,23.8,45.2,0.427,Keonjhar_Iron
2026-08-19,29.2,23.8,2.0,0.419,Keonjhar_Iron
2026-08-20,29.9,23.4,0.7,0.408,Keonjhar_Iron
2026-08-21,30.2,24.6,5.9,0.401,Keonjhar_Iron
2026-08-22,30.8,24.3,10.1,0.407,Keonjhar_Iron
2026-08-23,29.7,24.1,30.1,0.422,Keonjhar_Iron
2026-08-24,27.7,23.8,28.2,0.428,Keonjhar_Iron
2026-08-25,30.2,24.4,6.5,0.418,Keonjhar_Iron
2026-08-26,30.0,24.3,9.2,0.415,Keonjhar_Iron
2026-08-27,31.3,23.6,17.1,0.419,Keonjhar_Iron
2026-08-28,29.4,24.3,7.6,0.421,Keonjhar_Iron
2026-08-29,29.0,24.6,23.9,0.426,Keonjhar_Iron
2026-08-30,28.9,23.8,37.2,0.427,Keonjhar_Iron
2026-08-31,29.0,24.0,18.9,0.426,Keonjhar_Iron
2026-09-01,28.8,23.9,9.7,0.422,Keonjhar_Iron
2023-09-02,32.0,21.8,0.0,0.176,Udaipur_Zinc
2023-09-03,31.9,22.4,0.0,0.165,Udaipur_Zinc
2023-09-04,31.6,22.7,0.0,0.155,Udaipur_Zinc
2023-09-05,32.0,22.7,0.1,0.151,Udaipur_Zinc
2023-09-06,32.5,24.6,0.3,0.151,Udaipur_Zinc
2023-09-07,32.0,23.3,1.7,0.159,Udaipur_Zinc
2023-09-08,32.2,24.2,1.2,0.154,Udaipur_Zinc
2023-09-09,32.5,23.9,1.1,0.162,Udaipur_Zinc
2023-09-10,32.0,23.3,1.5,0.251,Udaipur_Zinc
2023-09-11,31.7,23.3,0.0,0.241,Udaipur_Zinc
2023-09-12,30.8,23.6,0.0,0.216,Udaipur_Zinc
2023-09-13,29.7,23.3,8.1,0.235,Udaipur_Zinc
2023-09-14,30.2,23.1,10.2,0.279,Udaipur_Zinc
2023-09-15,30.5,22.5,18.7,0.381,Udaipur_Zinc
2023-09-16,28.7,23.3,30.6,0.394,Udaipur_Zinc
2023-09-17,26.5,22.7,22.0,0.429,Udaipur_Zinc
2023-09-18,26.7,22.2,18.7,0.426,Udaipur_Zinc
2023-09-19,27.1,22.1,5.2,0.419,Udaipur_Zinc
2023-09-20,27.1,23.0,2.8,0.407,Udaipur_Zinc
2023-09-21,29.8,22.3,1.1,0.388,Udaipur_Zinc
2023-09-22,30.4,23.3,0.9,0.369,Udaipur_Zinc
2023-09-23,30.2,23.2,3.2,0.361,Udaipur_Zinc
2023-09-24,30.0,22.6,1.2,0.354,Udaipur_Zinc
2023-09-25,28.2,23.0,1.5,0.346,Udaipur_Zinc
2023-09-26,29.6,21.8,0.7,0.331,Udaipur_Zinc
2023-09-27,31.1,23.2,2.6,0.331,Udaipur_Zinc
2023-09-28,31.1,22.6,0.0,0.333,Udaipur_Zinc
2023-09-29,31.6,20.5,0.0,0.303,Udaipur_Zinc
2023-09-30,32.1,21.4,0.0,0.275,Udaipur_Zinc
2023-10-01,31.6,21.0,0.0,0.255,Udaipur_Zinc
2023-10-02,32.2,21.8,0.0,0.238,Udaipur_Zinc
2023-10-03,32.3,18.7,0.0,0.212,Udaipur_Zinc
2023-10-04,31.8,18.3,0.0,0.194,Udaipur_Zinc
2023-10-05,32.2,17.6,0.0,0.18,Udaipur_Zinc
2023-10-06,31.1,19.2,0.0,0.166,Udaipur_Zinc
2023-10-07,30.9,18.3,0.0,0.154,Udaipur_Zinc
2023-10-08,31.5,17.6,0.0,0.145,Udaipur_Zinc
2023-10-09,31.2,19.7,0.0,0.136,Udaipur_Zinc
2023-10-10,31.4,18.3,0.0,0.129,Udaipur_Zinc
2023-10-11,31.9,18.1,0.0,0.129,Udaipur_Zinc
2023-10-12,32.2,20.4,0.0,0.128,Udaipur_Zinc
2023-10-13,31.6,21.4,0.0,0.133,Udaipur_Zinc
2023-10-14,32.2,19.1,0.0,0.133,Udaipur_Zinc
2023-10-15,31.8,19.7,0.0,0.133,Udaipur_Zinc
2023-10-16,30.9,19.9,0.0,0.132,Udaipur_Zinc
2023-10-17,30.1,18.7,0.0,0.129,Udaipur_Zinc
2023-10-18,29.5,18.0,0.0,0.126,Udaipur_Zinc
2023-10-19,29.5,18.6,0.0,0.124,Udaipur_Zinc
2023-10-20,30.0,20.2,0.0,0.125,Udaipur_Zinc
2023-10-21,31.1,19.4,0.0,0.131,Udaipur_Zinc
2023-10-22,31.3,19.7,0.0,0.13,Udaipur_Zinc
2023-10-23,30.0,19.5,0.0,0.13,Udaipur_Zinc
2023-10-24,30.6,18.5,0.0,0.121,Udaipur_Zinc
2023-10-25,30.4,18.6,0.0,0.124,Udaipur_Zinc
2023-10-26,30.7,17.7,0.0,0.124,Udaipur_Zinc
2023-10-27,30.9,17.8,0.0,0.122,Udaipur_Zinc
2023-10-28,30.4,18.7,0.0,0.121,Udaipur_Zinc
2023-10-29,30.7,19.2,0.0,0.125,Udaipur_Zinc
2023-10-30,30.9,18.6,0.0,0.12,Udaipur_Zinc
2023-10-31,30.5,18.2,0.0,0.12,Udaipur_Zinc
2023-11-01,30.4,18.9,0.0,0.12,Udaipur_Zinc
2023-11-02,30.3,18.1,0.0,0.12,Udaipur_Zinc
2023-11-03,29.9,18.4,0.0,0.12,Udaipur_Zinc
2023-11-04,29.7,18.0,0.0,0.12,Udaipur_Zinc
2023-11-05,30.1,19.7,0.0,0.12,Udaipur_Zinc
2023-11-06,30.5,18.5,0.0,0.12,Udaipur_Zinc
2023-11-07,30.7,18.4,0.0,0.113,Udaipur_Zinc
2023-11-08,30.3,18.3,0.0,0.12,Udaipur_Zinc
2023-11-09,31.2,17.4,0.0,0.12,Udaipur_Zinc
2023-11-10,30.6,18.1,0.0,0.12,Udaipur_Zinc
2023-11-11,28.9,16.6,0.0,0.12,Udaipur_Zinc
2023-11-12,28.1,13.9,0.0,0.12,Udaipur_Zinc
2023-11-13,27.0,14.1,0.0,0.12,Udaipur_Zinc
2023-11-14,27.0,15.5,0.0,0.12,Udaipur_Zinc
2023-11-15,26.5,14.6,0.0,0.12,Udaipur_Zinc
2023-11-16,26.3,13.9,0.0,0.12,Udaipur_Zinc
2023-11-17,25.8,13.8,0.0,0.12,Udaipur_Zinc
2023-11-18,25.9,13.8,0.0,0.12,Udaipur_Zinc
2023-11-19,27.0,14.4,0.0,0.124,Udaipur_Zinc
2023-11-20,27.8,15.9,0.0,0.123,Udaipur_Zinc
2023-11-21,27.7,15.7,0.0,0.12,Udaipur_Zinc
2023-11-22,26.9,14.7,0.0,0.12,Udaipur_Zinc
2023-11-23,26.2,14.5,0.0,0.12,Udaipur_Zinc
2023-11-24,26.5,13.6,0.0,0.12,Udaipur_Zinc
2023-11-25,26.6,13.2,0.0,0.12,Udaipur_Zinc
2023-11-26,25.9,15.6,34.7,0.192,Udaipur_Zinc
2023-11-27,19.5,14.5,18.1,0.364,Udaipur_Zinc
2023-11-28,21.7,14.0,0.3,0.314,Udaipur_Zinc
2023-11-29,22.6,12.9,0.0,0.288,Udaipur_Zinc
2023-11-30,23.4,13.5,0.0,0.27,Udaipur_Zinc
2023-12-01,22.5,13.6,1.2,0.259,Udaipur_Zinc
2023-12-02,21.7,14.5,0.1,0.255,Udaipur_Zinc
2023-12-03,19.9,16.0,1.8,0.268,Udaipur_Zinc
2023-12-04,21.3,14.4,0.0,0.281,Udaipur_Zinc
2023-12-05,21.4,12.6,0.0,0.268,Udaipur_Zinc
2023-12-06,21.4,12.2,0.1,0.256,Udaipur_Zinc
2023-12-07,21.8,12.3,0.1,0.243,Udaipur_Zinc
2023-12-08,22.3,11.7,0.0,0.229,Udaipur_Zinc
2023-12-09,23.2,12.1,0.0,0.216,Udaipur_Zinc
2023-12-10,23.3,12.1,0.0,0.203,Udaipur_Zinc
2023-12-11,23.7,12.5,0.0,0.19,Udaipur_Zinc
2023-12-12,23.6,11.9,0.0,0.178,Udaipur_Zinc
2023-12-13,23.1,11.6,0.0,0.168,Udaipur_Zinc
2023-12-14,23.1,10.4,0.0,0.157,Udaipur_Zinc
2023-12-15,24.4,11.2,0.0,0.148,Udaipur_Zinc
2023-12-16,24.4,12.6,0.0,0.143,Udaipur_Zinc
2023-12-17,22.8,12.2,0.0,0.144,Udaipur_Zinc
2023-12-18,21.5,10.8,0.0,0.141,Udaipur_Zinc
2023-12-19,20.7,8.8,0.0,0.137,Udaipur_Zinc
2023-12-20,20.4,9.5,0.0,0.133,Udaipur_Zinc
2023-12-21,22.9,10.8,0.0,0.129,Udaipur_Zinc
2023-12-22,24.3,10.8,0.0,0.124,Udaipur_Zinc
2023-12-23,24.6,11.7,0.0,0.12,Udaipur_Zinc
2023-12-24,24.8,10.9,0.0,0.114,Udaipur_Zinc
2023-12-25,25.7,11.0,0.0,0.112,Udaipur_Zinc
2023-12-26,25.7,11.3,0.0,0.112,Udaipur_Zinc
2023-12-27,25.2,12.3,0.0,0.113,Udaipur_Zinc
2023-12-28,23.8,12.2,0.0,0.117,Udaipur_Zinc
2023-12-29,24.2,11.1,0.0,0.118,Udaipur_Zinc
2023-12-30,25.3,11.7,0.0,0.12,Udaipur_Zinc
2023-12-31,23.4,12.5,0.0,0.126,Udaipur_Zinc
2024-01-01,22.3,12.4,0.0,0.13,Udaipur_Zinc
2024-01-02,21.7,11.4,0.0,0.141,Udaipur_Zinc
2024-01-03,20.9,11.0,0.0,0.153,Udaipur_Zinc
2024-01-04,20.5,8.3,0.0,0.151,Udaipur_Zinc
2024-01-05,20.7,7.9,0.0,0.162,Udaipur_Zinc
2024-01-06,20.8,7.9,0.0,0.171,Udaipur_Zinc
2024-01-07,20.6,8.4,0.0,0.171,Udaipur_Zinc
2024-01-08,22.7,9.9,1.1,0.17,Udaipur_Zinc
2024-01-09,22.5,13.0,1.0,0.199,Udaipur_Zinc
2024-01-10,20.8,11.1,0.0,0.189,Udaipur_Zinc
2024-01-11,23.2,9.2,0.0,0.176,Udaipur_Zinc
2024-01-12,23.7,9.6,0.0,0.163,Udaipur_Zinc
2024-01-13,25.6,13.7,0.0,0.149,Udaipur_Zinc
2024-01-14,25.5,10.8,0.0,0.138,Udaipur_Zinc
2024-01-15,23.7,10.5,0.0,0.129,Udaipur_Zinc
2024-01-16,24.3,10.7,0.0,0.115,Udaipur_Zinc
2024-01-17,23.6,11.7,0.0,0.115,Udaipur_Zinc
2024-01-18,23.4,10.8,0.0,0.121,Udaipur_Zinc
2024-01-19,22.4,10.2,0.0,0.124,Udaipur_Zinc
2024-01-20,23.5,8.8,0.0,0.124,Udaipur_Zinc
2024-01-21,22.6,8.6,0.0,0.127,Udaipur_Zinc
2024-01-22,22.7,9.1,0.0,0.126,Udaipur_Zinc
2024-01-23,23.8,10.2,0.0,0.125,Udaipur_Zinc
2024-01-24,23.8,8.5,0.0,0.137,Udaipur_Zinc
2024-01-25,22.3,9.1,0.0,0.141,Udaipur_Zinc
2024-01-26,23.6,9.6,0.0,0.138,Udaipur_Zinc
2024-01-27,24.2,11.5,0.0,0.137,Udaipur_Zinc
2024-01-28,26.8,10.7,0.0,0.137,Udaipur_Zinc
2024-01-29,24.8,11.3,0.0,0.135,Udaipur_Zinc
2024-01-30,24.6,12.5,0.0,0.129,Udaipur_Zinc
2024-01-31,26.5,13.6,0.0,0.126,Udaipur_Zinc
2024-02-01,26.5,15.5,0.1,0.125,Udaipur_Zinc
2024-02-02,27.4,13.8,0.0,0.126,Udaipur_Zinc
2024-02-03,28.0,13.9,0.0,0.129,Udaipur_Zinc
2024-02-04,28.4,16.3,0.0,0.134,Udaipur_Zinc
2024-02-05,25.9,14.4,0.0,0.132,Udaipur_Zinc
2024-02-06,25.7,13.4,0.0,0.128,Udaipur_Zinc
2024-02-07,25.9,13.1,0.0,0.128,Udaipur_Zinc
2024-02-08,20.8,11.0,0.0,0.127,Udaipur_Zinc
2024-02-09,22.8,8.6,0.0,0.125,Udaipur_Zinc
2024-02-10,23.8,9.8,0.0,0.124,Udaipur_Zinc
2024-02-11,23.7,10.0,0.0,0.122,Udaipur_Zinc
2024-02-12,24.3,10.9,0.0,0.119,Udaipur_Zinc
2024-02-13,25.7,12.3,0.0,0.121,Udaipur_Zinc
2024-02-14,25.6,13.4,0.0,0.115,Udaipur_Zinc
2024-02-15,26.1,12.5,0.0,0.111,Udaipur_Zinc
2024-02-16,27.9,12.4,0.0,0.115,Udaipur_Zinc
2024-02-17,30.0,13.0,0.0,0.123,Udaipur_Zinc
2024-02-18,29.9,13.1,0.0,0.118,Udaipur_Zinc
2024-02-19,29.0,18.5,0.0,0.118,Udaipur_Zinc
2024-02-20,28.8,15.8,0.0,0.119,Udaipur_Zinc
2024-02-21,26.6,15.2,0.0,0.119,Udaipur_Zinc
2024-02-22,26.5,13.4,0.0,0.119,Udaipur_Zinc
2024-02-23,24.5,12.8,0.0,0.117,Udaipur_Zinc
2024-02-24,25.6,11.4,0.0,0.115,Udaipur_Zinc
2024-02-25,24.9,12.6,0.0,0.114,Udaipur_Zinc
2024-02-26,25.5,13.9,0.0,0.114,Udaipur_Zinc
2024-02-27,29.6,13.6,0.7,0.12,Udaipur_Zinc
2024-02-28,28.9,12.9,0.0,0.12,Udaipur_Zinc
2024-02-29,30.3,14.4,0.0,0.123,Udaipur_Zinc
2024-03-01,32.7,15.9,0.0,0.124,Udaipur_Zinc
2024-03-02,26.3,15.7,0.6,0.139,Udaipur_Zinc
2024-03-03,22.1,8.8,0.0,0.171,Udaipur_Zinc
2024-03-04,23.2,9.5,0.0,0.162,Udaipur_Zinc
2024-03-05,24.7,10.2,0.0,0.155,Udaipur_Zinc
2024-03-06,27.6,11.6,0.0,0.144,Udaipur_Zinc
2024-03-07,28.2,13.6,0.0,0.138,Udaipur_Zinc
2024-03-08,27.7,14.0,0.0,0.135,Udaipur_Zinc
2024-03-09,27.8,14.9,0.0,0.133,Udaipur_Zinc
2024-03-10,29.2,15.0,0.0,0.128,Udaipur_Zinc
2024-03-11,31.4,18.0,0.0,0.125,Udaipur_Zinc
2024-03-12,30.9,19.4,0.0,0.122,Udaipur_Zinc
2024-03-13,30.4,15.9,0.0,0.122,Udaipur_Zinc
2024-03-14,29.3,15.9,0.0,0.119,Udaipur_Zinc
2024-03-15,29.5,16.9,0.0,0.117,Udaipur_Zinc
2024-03-16,29.6,16.3,0.0,0.121,Udaipur_Zinc
2024-03-17,30.6,16.2,0.0,0.123,Udaipur_Zinc
2024-03-18,30.3,16.3,0.0,0.12,Udaipur_Zinc
2024-03-19,32.0,17.5,0.0,0.119,Udaipur_Zinc
2024-03-20,32.8,17.7,0.0,0.119,Udaipur_Zinc
2024-03-21,31.7,18.2,0.0,0.119,Udaipur_Zinc
2024-03-22,34.6,17.1,0.0,0.119,Udaipur_Zinc
2024-03-23,35.1,19.7,0.0,0.119,Udaipur_Zinc
2024-03-24,34.2,21.6,0.0,0.119,Udaipur_Zinc
2024-03-25,34.6,19.9,0.0,0.119,Udaipur_Zinc
2024-03-26,36.1,20.9,0.0,0.119,Udaipur_Zinc
2024-03-27,36.9,23.3,0.0,0.119,Udaipur_Zinc
2024-03-28,37.3,25.1,0.0,0.119,Udaipur_Zinc
2024-03-29,36.5,21.2,0.0,0.119,Udaipur_Zinc
2024-03-30,34.4,19.8,0.0,0.119,Udaipur_Zinc
2024-03-31,34.1,18.9,0.0,0.119,Udaipur_Zinc
2024-04-01,34.6,19.4,0.0,0.119,Udaipur_Zinc
2024-04-02,35.0,22.1,0.0,0.113,Udaipur_Zinc
2024-04-03,34.2,20.4,0.0,0.119,Udaipur_Zinc
2024-04-04,32.8,23.0,0.0,0.119,Udaipur_Zinc
2024-04-05,34.3,23.4,0.0,0.119,Udaipur_Zinc
2024-04-06,34.7,21.5,0.0,0.12,Udaipur_Zinc
2024-04-07,34.7,21.3,0.0,0.12,Udaipur_Zinc
2024-04-08,35.3,20.8,0.0,0.12,Udaipur_Zinc
2024-04-09,36.9,21.5,0.0,0.12,Udaipur_Zinc
2024-04-10,34.1,24.1,0.1,0.119,Udaipur_Zinc
